uid,name,pos,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
HewiRy00,Ryan Hewitt,RB,,,,,,6.6,3.2,2.3,13.9,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillDe06,Derrick Willies,WR,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AikeKa00,Kamar Aiken,WR,,,,,,8.3,20.8,53.3,159.9,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GathRi00,Rico Gathers,TE,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GibsSh00,Shelton Gibson,WR,,,,,,5.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KizeDe00,DeShone Kizer,QB,,,,,,5.4,175.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SterNe00,Neal Sterling,WR,,,,,,7.7,11.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomRo05,Roc Thomas,RB,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BohaTo00,Tommy Bohanon,FB,,,,,,7.1,25.8,,7.8,4.3,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviJa07,Jawill Davis,WR,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FranJo03,Jordan Franks,TE,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GreeRa00,Rashad Greene,WR,,,,,,7.0,,3.7,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaddTr01,Tre Madden,RB,,,,,,4.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarsBy01,Byron Marshall,RB,,,,,,5.9,9.8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MorgDa01,David Morgan,TE,,,,,,6.1,20.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhilJo00,John Phillips,TE,,,,,,5.3,,18.2,17.9,6.6,5.0,15.5,23.6,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TollJa00,Jalen Tolliver,WR,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillDa011,David Williams,RB,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AlleDw00,Dwayne Allen,TE,,,,,,4.2,19.6,96.1,25.0,102.0,8.5,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CunnBe01,Benny Cunningham,RB,,,,,,3.4,46.9,27.2,52.0,102.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GillMi00,Mike Gillislee,RB,,,,,,3.7,68.3,121.2,48.6,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HillJe01,Jeremy Hill,RB,,,,,,3.6,15.2,165.8,162.8,197.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LangJe00,Jeremy Langford,RB,,,,,,2.5,,63.7,136.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkBr00,Brian Parker,TE,,,,,,5.8,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PeakCh00,Charone Peake,WR,,,,,,3.5,0.8,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsSh01,Shaun Wilson,RB,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CadeTr00,Travaris Cadet,RB,,,,,,2.7,29.5,74.0,36.7,53.8,7.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CassMa00,Matt Cassel,QB,,,,,,1.7,2.5,15.7,66.8,22.8,108.0,78.3,96.5,229.1,161.9,244.7,6.7,-0.3,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CharOr00,Orson Charles,TE,,,,,,3.8,6.3,,,,1.3,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ColeDe00,Derrick Coleman,RB,,,,,,3.0,3.8,,3.7,9.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaviJu00,Justin Davis,RB,,,,,,1.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlueDa00,David Fluellen,RB,,,,,,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuntJu00,Justin Hunter,WR,,,,,,3.6,10.3,47.9,43.4,81.8,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackDa01,Darius Jackson,RB,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MattRi00,Rishard Matthews,WR,,,,,,4.9,129.7,179.0,112.1,31.8,77.3,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuicBr00,Brian Quick,WR,,,,,,3.3,10.6,94.9,15.2,68.0,51.2,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StewJo00,Jonathan Stewart,RB,,,,,,1.7,113.2,142.4,154.8,133.5,25.9,69.8,170.9,101.3,198.2,150.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WildBr01,Brandon Wilds,RB,,,,,,1.5,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillNi02,Nick Williams,WR,,,,,,2.7,4.5,8.4,36.4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillTe01,Terrance Williams,WR,,,,,,2.8,84.8,103.4,128.0,128.6,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoldVi00,Victor Bolden,WR,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CharJa00,Jamaal Charles,RB,,,,,,2.4,56.0,12.4,90.6,230.4,343.0,222.0,15.7,260.0,211.7,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoatSa00,Sammie Coates,WR,,,,,,1.7,10.0,67.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CrosAl00,Alan Cross,TE,,,,,,1.9,8.3,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlanMa00,Matt Flanagan,TE,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HardJu01,Justin Hardee,WR,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatcKe00,Keon Hatcher,WR,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KellRo00,Robert Kelley,RB,,,,,,0.8,41.2,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KerlJe00,Jeremy Kerley,WR,,,,,,1.7,34.7,114.7,35.2,74.5,92.9,125.2,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KidsDa00,Darvin Kidsy,WR,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeexKh00,Khari Lee,TE,,,,,,1.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MichCh00,Christine Michael,RB,,,,,,0.9,,126.0,27.4,19.2,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OlawJa00,Jamize Olawale,FB,,,,,,2.3,16.6,51.4,29.9,16.3,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PhilCa01,Cam Phillips,WR,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SimsDi00,Dion Sims,TE,,,,,,1.9,31.5,62.6,25.7,52.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VallHa00,Hakeem Valles,TE,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WebbJo00,Joe Webb,QB,,,,,,2.3,4.8,0.8,-0.1,2.1,5.8,-0.1,49.8,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhitTi00,Tim White,WR,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChesJe00,Jehu Chesson,WR,,,,,,0.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HendDe01,De'Angelo Henderson,RB,,,,,,-0.1,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HeywDa00,Darrius Heyward-Bey,WR,,,,,,0.7,14.9,38.4,53.9,2.8,56.0,112.7,151.5,58.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KellCh00,Chad Kelly,QB,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SancMa00,Mark Sanchez,QB,,,,,,0.3,,-0.5,32.8,139.4,,118.1,237.3,202.1,132.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeedBr00,Brandon Weeden,QB,,,,,,-0.1,,,66.4,20.0,89.6,165.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoorJM00,J'Mon Moore,WR,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreRo00,Rod Streater,WR,,,,,,-1.1,,40.1,1.3,18.9,142.5,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurbRo00,Robert Turbin,RB,,,,,,-0.2,21.4,95.3,31.7,67.6,34.4,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClayKa00,Kaelin Clay,WR,,,,,,-2.0,18.2,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneJJ00,JJ Jones,WR,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaulKy00,Kyle Lauletta,QB,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCaRi00,Riley McCarron,WR,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurrDe00,DeMarco Murray,RB,,,,,,,152.0,267.3,162.4,322.6,231.6,128.9,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CutlJa00,Jay Cutler,QB,,,,,,,157.8,46.8,226.5,255.6,168.6,184.6,136.3,210.2,227.9,277.0,210.4,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DarkOr00,Orleans Darkwa,RB,,,,,,,128.2,25.3,25.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PalmCa00,Carson Palmer,QB,,,,,,,102.3,243.1,309.2,103.5,217.3,224.3,136.1,223.8,211.1,37.0,228.2,237.1,265.5,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WallMi00,Mike Wallace,WR,,,,,,,125.2,166.8,79.4,179.3,162.8,162.3,207.0,219.6,133.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FortMa00,Matt Forte,RB,,,,,,,101.9,168.6,192.7,295.6,300.3,199.4,194.7,239.1,188.5,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WrigKe01,Kendall Wright,WR,,,,,,,96.9,75.6,78.5,139.4,166.9,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeckEr00,Eric Decker,WR,,,,,,,89.3,35.9,212.7,163.2,236.3,226.9,135.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaclJe00,Jeremy Maclin,WR,,,,,,,82.0,87.5,199.7,234.3,,160.2,145.5,193.0,128.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillKe05,Kerwynn Williams,RB,,,,,,,62.9,28.8,20.8,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomJu00,Julius Thomas,TE,,,,,,,77.3,67.1,98.5,142.4,183.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LewiRo03,Roger Lewis,WR,,,,,,,71.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SavaTo00,Tom Savage,QB,,,,,,,50.7,17.6,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ColeBr00,Brandon Coleman,WR,,,,,,,61.9,59.1,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StanDr00,Drew Stanton,QB,,,,,,,50.5,9.4,-1.1,94.7,,,,56.5,5.7,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElliAn00,Andre Ellington,RB,,,,,,,67.9,24.1,67.2,154.5,145.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FleeCo00,Coby Fleener,TE,,,,,,,52.5,112.3,96.1,150.9,114.8,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KingTa00,Tavarres King,WR,,,,,,,51.3,6.0,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VereSh00,Shane Vereen,RB,,,,,,,61.7,32.7,128.9,139.8,111.0,66.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BritKe00,Kenny Britt,WR,,,,,,,47.6,162.2,104.1,118.2,15.1,105.4,53.4,152.5,107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SimsCh00,Charles Sims,RB,,,,,,,55.9,55.9,154.5,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TolbMi00,Mike Tolbert,RB,,,,,,,43.5,29.6,74.0,23.1,110.0,100.6,177.3,169.6,66.5,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LouiRi00,Ricardo Louis,WR,,,,,,,49.2,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MillZa02,Zach Miller,TE,,,,,,,45.6,96.1,90.9,,,,12.2,38.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CampMi02,Michael Campanaro,WR,,,,,,,43.0,7.2,13.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HogaKe00,Kevin Hogan,QB,,,,,,,33.8,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YateT.00,T.J. Yates,QB,,,,,,,34.0,,22.8,0.6,0.5,3.4,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GreeTi00,Tion Green,RB,,,,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BennMa00,Martellus Bennett,TE,,,,,,,43.6,140.6,88.4,176.6,136.4,120.1,22.9,42.5,23.4,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestTe00,Terrance West,RB,,,,,,,27.1,154.0,23.2,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WoodDa02,Danny Woodhead,RB,,,,,,,42.1,24.1,203.1,9.7,185.4,136.7,69.8,143.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PettBr01,Bryce Petty,QB,,,,,,,25.3,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LacyEd00,Eddie Lacy,RB,,,,,,,25.6,40.8,130.6,251.6,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RawlTh00,Thomas Rawls,RB,,,,,,,27.6,69.0,123.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MillBr03,Braxton Miller,WR,,,,,,,31.8,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CeleBr00,Brent Celek,TE,,,,,,,25.5,22.5,71.3,54.0,100.2,100.9,142.1,96.1,183.1,51.3,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaleDa00,David Fales,QB,,,,,,,19.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NiklTr00,Troy Niklas,TE,,,,,,,24.7,0.5,17.3,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MurpLo00,Louis Murphy,WR,,,,,,,22.1,,24.8,65.5,10.7,58.4,44.5,95.7,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FasaAn00,Anthony Fasano,TE,,,,,,,22.7,24.3,53.9,59.1,49.5,85.7,91.1,96.3,59.4,104.4,27.3,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnCh04,Chris Johnson,RB,,,,,,,18.2,15.5,104.2,103.4,219.2,193.5,197.0,250.9,367.9,228.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HannJa00,James Hanna,TE,,,,,,,16.8,,12.4,6.8,13.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LyncPa00,Paxton Lynch,QB,,,,,,,14.8,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ManuEJ00,EJ Manuel,QB,,,,,,,14.1,7.4,38.8,58.7,133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McBrTr00,Tre McBride,WR,,,,,,,18.4,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TateBr00,Brandon Tate,WR,,,,,,,17.1,20.5,12.9,33.9,1.1,31.6,2.0,89.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaylJo01,Jordan Taylor,WR,,,,,,,20.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BersBr00,Brenton Bersin,WR,,,,,,,16.8,2.7,14.4,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FiedC.00,C.J. Fiedorowicz,TE,,,,,,,19.7,106.9,29.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhitFo00,Fozzy Whittaker,RB,,,,,,,15.0,59.6,29.2,35.0,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WardTe00,Terron Ward,RB,,,,,,,13.8,16.7,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillBr04,Brandon Williams,WR,,,,,,,18.6,4.6,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DunbLa00,Lance Dunbar,RB,,,,,,,11.7,29.3,38.7,40.6,22.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HoomMi00,Michael Hoomanawanui,TE,,,,,,,14.2,,29.1,5.9,25.6,13.4,11.8,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OlivBr01,Branden Oliver,RB,,,,,,,13.9,,28.5,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SharHu01,Hunter Sharp,WR,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StewAr00,ArDarius Stewart,WR,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MallRy00,Ryan Mallett,QB,,,,,,,9.9,-1.6,70.9,19.8,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MartFr00,Freddie Martino,WR,,,,,,,12.1,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RudoTr00,Travis Rudolph,WR,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StroJa01,Jaelen Strong,WR,,,,,,,11.3,20.1,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SupePh00,Phillip Supernaw,TE,,,,,,,11.9,8.2,2.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TrayAu00,Austin Traylor,TE,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdamJe01,Jerell Adams,TE,,,,,,,13.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoneLa02,Landry Jones,QB,,,,,,,8.6,33.9,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RainBo00,Bobby Rainey,RB,,,,,,,10.5,29.6,2.9,94.6,102.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThomCh05,Chris Thompson,WR,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WillKa02,Kasen Williams,WR,,,,,,,12.9,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DarbAm00,Amara Darboh,WR,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoldBr00,Brittan Golden,WR,,,,,,,9.5,16.2,1.0,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McEvTa01,Tanner McEvoy,TE,,,,,,,9.8,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TregBr00,Bryce Treggs,WR,,,,,,,9.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FowlJa00,Jalston Fowler,RB,,,,,,,6.4,2.2,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaylVi00,Vince Mayle,WR,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HuntAk01,Akeem Hunt,RB,,,,,,,7.4,15.3,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McGrSe00,Sean McGrath,TE,,,,,,,6.6,3.5,,,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MomaIf00,Ifeanyi Momah,WR,,,,,,,5.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RipkAa00,Aaron Ripkowski,RB,,,,,,,8.7,42.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WheaMa00,Markus Wheaton,WR,,,,,,,6.6,15.1,128.9,104.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AbbrJa00,Jared Abbrederis,WR,,,,,,,5.9,1.3,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrayQu00,Quan Bray,WR,,,,,,,5.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClarMi00,Michael Clark,WR,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DayeMa00,Matthew Dayes,RB,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GentTa00,Tanner Gentry,QB,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReedBe01,Bernard Reedy,WR,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TelfRa00,Randall Telfer,TE,,,,,,,5.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TyexWi00,Will Tye,TE,,,,,,,5.8,69.5,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByrdEm00,Emanuel Byrd,TE,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeslJo00,Jordan Leslie,WR,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MattCh00,Chris Matthews,WR,,,,,,,4.0,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProsJa00,Jay Prosch,RB,,,,,,,5.1,2.0,3.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmitDe06,De'Veon Smith,RB,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
